datetime,place,deliveries,is_holiday,weather_condition,temperature,app_clicks,traffic_congestion_level,area_population,income_level
2024-08-19 12:00:00,A,225,False,Cloudy,27.98,343,Moderate,1000000,High
2024-08-19 12:00:00,B,174,False,Stormy,38.64,523,Severe,500000,Medium
2024-08-19 12:00:00,C,126,False,Rainy,37.69,666,High,300000,Low
2024-08-20 00:00:00,A,76,False,Stormy,25.38,504,Severe,1000000,High
2024-08-20 00:00:00,B,252,False,Stormy,28.73,931,Low,500000,Medium
2024-08-20 00:00:00,C,183,False,Sunny,38.13,902,Severe,300000,Low
2024-08-20 12:00:00,A,100,False,Snowy,36.47,717,High,1000000,High
2024-08-20 12:00:00,B,198,False,Cloudy,35.24,638,Severe,500000,Medium
2024-08-20 12:00:00,C,216,False,Stormy,28.47,582,High,300000,Low
2024-08-21 00:00:00,A,108,False,Snowy,37.04,365,Low,1000000,High
2024-08-21 00:00:00,B,255,False,Sunny,39.29,220,Severe,500000,Medium
2024-08-21 00:00:00,C,158,False,Cloudy,37.18,987,Low,300000,Low
2024-08-21 12:00:00,A,176,False,Snowy,29.69,258,Severe,1000000,High
2024-08-21 12:00:00,B,201,False,Rainy,36.13,511,Severe,500000,Medium
2024-08-21 12:00:00,C,192,False,Rainy,27.53,815,Severe,300000,Low
2024-08-22 00:00:00,A,298,False,Cloudy,30.75,752,High,1000000,High
2024-08-22 00:00:00,B,222,False,Cloudy,37.55,889,High,500000,Medium
2024-08-22 00:00:00,C,147,False,Snowy,35.81,898,Moderate,300000,Low
2024-08-22 12:00:00,A,231,False,Snowy,37.43,423,Severe,1000000,High
2024-08-22 12:00:00,B,198,False,Cloudy,37.58,646,Low,500000,Medium
2024-08-22 12:00:00,C,224,False,Sunny,35.46,614,Low,300000,Low
2024-08-23 00:00:00,A,203,False,Stormy,35.88,862,Low,1000000,High
2024-08-23 00:00:00,B,198,False,Sunny,26.06,226,Moderate,500000,Medium
2024-08-23 00:00:00,C,105,False,Stormy,28.5,790,Severe,300000,Low
2024-08-23 12:00:00,A,180,False,Sunny,26.98,687,Severe,1000000,High
2024-08-23 12:00:00,B,183,False,Rainy,33.16,200,Moderate,500000,Medium
2024-08-23 12:00:00,C,178,False,Cloudy,30.36,548,Moderate,300000,Low
2024-08-24 00:00:00,A,297,True,Cloudy,27.51,676,Low,1000000,High
2024-08-24 00:00:00,B,446,True,Cloudy,32.58,964,High,500000,Medium
2024-08-24 00:00:00,C,383,True,Sunny,27.08,591,High,300000,Low
2024-08-24 12:00:00,A,299,True,Rainy,26.1,800,Low,1000000,High
2024-08-24 12:00:00,B,271,True,Stormy,32.02,644,High,500000,Medium
2024-08-24 12:00:00,C,180,True,Rainy,38.43,505,Severe,300000,Low
2024-08-25 00:00:00,A,243,True,Sunny,29.15,702,Low,1000000,High
2024-08-25 00:00:00,B,307,True,Sunny,34.91,589,Moderate,500000,Medium
2024-08-25 00:00:00,C,353,True,Stormy,31.53,859,Low,300000,Low
2024-08-25 12:00:00,A,224,True,Rainy,25.82,687,Moderate,1000000,High
2024-08-25 12:00:00,B,284,True,Snowy,28.29,464,Severe,500000,Medium
2024-08-25 12:00:00,C,464,True,Sunny,36.13,638,Low,300000,Low
2024-08-26 00:00:00,A,209,False,Cloudy,38.14,526,Low,1000000,High
2024-08-26 00:00:00,B,251,False,Stormy,28.48,712,Moderate,500000,Medium
2024-08-26 00:00:00,C,91,False,Stormy,28.63,482,Low,300000,Low
2024-08-26 12:00:00,A,89,False,Rainy,35.67,305,Severe,1000000,High
2024-08-26 12:00:00,B,190,False,Sunny,26.62,798,Low,500000,Medium
2024-08-26 12:00:00,C,175,False,Sunny,34.37,639,High,300000,Low
2024-08-27 00:00:00,A,212,False,Cloudy,31.66,494,High,1000000,High
2024-08-27 00:00:00,B,231,False,Rainy,32.63,278,Severe,500000,Medium
2024-08-27 00:00:00,C,122,False,Rainy,36.67,907,Moderate,300000,Low
2024-08-27 12:00:00,A,264,False,Sunny,39.8,495,Low,1000000,High
2024-08-27 12:00:00,B,273,False,Snowy,38.3,251,Moderate,500000,Medium
2024-08-27 12:00:00,C,108,False,Stormy,35.6,720,High,300000,Low
2024-08-28 00:00:00,A,163,False,Rainy,39.31,895,Moderate,1000000,High
2024-08-28 00:00:00,B,159,False,Stormy,38.56,610,Severe,500000,Medium
2024-08-28 00:00:00,C,184,False,Rainy,28.5,630,Low,300000,Low
2024-08-28 12:00:00,A,175,False,Sunny,25.92,810,Moderate,1000000,High
2024-08-28 12:00:00,B,110,False,Sunny,39.66,325,Severe,500000,Medium
2024-08-28 12:00:00,C,158,False,Cloudy,37.6,357,Severe,300000,Low
2024-08-29 00:00:00,A,221,False,Cloudy,29.47,597,Moderate,1000000,High
2024-08-29 00:00:00,B,183,False,Rainy,38.74,767,High,500000,Medium
2024-08-29 00:00:00,C,166,False,Sunny,26.06,313,Moderate,300000,Low
2024-08-29 12:00:00,A,129,False,Snowy,37.97,909,High,1000000,High
2024-08-29 12:00:00,B,315,False,Sunny,32.15,988,High,500000,Medium
2024-08-29 12:00:00,C,193,False,Rainy,37.81,879,Moderate,300000,Low
2024-08-30 00:00:00,A,154,False,Stormy,37.55,903,High,1000000,High
2024-08-30 00:00:00,B,235,False,Sunny,37.04,590,Moderate,500000,Medium
2024-08-30 00:00:00,C,125,False,Stormy,32.56,361,Severe,300000,Low
2024-08-30 12:00:00,A,198,False,Sunny,31.68,807,Moderate,1000000,High
2024-08-30 12:00:00,B,98,False,Stormy,27.91,280,Low,500000,Medium
2024-08-30 12:00:00,C,154,False,Snowy,34.82,539,Low,300000,Low
2024-08-31 00:00:00,A,438,True,Cloudy,33.21,397,High,1000000,High
2024-08-31 00:00:00,B,318,True,Rainy,30.66,244,Severe,500000,Medium
2024-08-31 00:00:00,C,333,True,Snowy,39.33,243,Severe,300000,Low
2024-08-31 12:00:00,A,235,True,Cloudy,27.69,903,Moderate,1000000,High
2024-08-31 12:00:00,B,387,True,Stormy,39.22,329,Low,500000,Medium
2024-08-31 12:00:00,C,324,True,Sunny,32.62,830,Low,300000,Low
2024-09-01 00:00:00,A,396,True,Sunny,15.14,278,High,1000000,High
2024-09-01 00:00:00,B,321,True,Rainy,12.19,368,Low,500000,Medium
2024-09-01 00:00:00,C,269,True,Sunny,23.31,231,Severe,300000,Low
2024-09-01 12:00:00,A,278,True,Snowy,15.02,469,High,1000000,High
2024-09-01 12:00:00,B,165,True,Snowy,15.34,782,Severe,500000,Medium
2024-09-01 12:00:00,C,278,True,Stormy,15.73,408,Severe,300000,Low
2024-09-02 00:00:00,A,298,False,Sunny,18.47,915,Moderate,1000000,High
2024-09-02 00:00:00,B,140,False,Cloudy,17.89,773,Low,500000,Medium
2024-09-02 00:00:00,C,254,False,Cloudy,20.69,693,Low,300000,Low
2024-09-02 12:00:00,A,253,False,Snowy,22.01,329,Moderate,1000000,High
2024-09-02 12:00:00,B,185,False,Rainy,23.26,470,High,500000,Medium
2024-09-02 12:00:00,C,260,False,Stormy,10.38,646,Low,300000,Low
2024-09-03 00:00:00,A,142,False,Cloudy,20.88,375,Severe,1000000,High
2024-09-03 00:00:00,B,229,False,Rainy,13.03,543,Low,500000,Medium
2024-09-03 00:00:00,C,206,False,Rainy,18.16,927,Low,300000,Low
2024-09-03 12:00:00,A,213,False,Stormy,15.96,517,Low,1000000,High
2024-09-03 12:00:00,B,151,False,Stormy,23.89,316,Low,500000,Medium
2024-09-03 12:00:00,C,193,False,Cloudy,13.09,914,Moderate,300000,Low
2024-09-04 00:00:00,A,198,False,Sunny,18.2,894,Low,1000000,High
2024-09-04 00:00:00,B,159,False,Rainy,18.02,473,Low,500000,Medium
2024-09-04 00:00:00,C,155,False,Rainy,18.99,728,Severe,300000,Low
2024-09-04 12:00:00,A,231,False,Cloudy,24.28,603,High,1000000,High
2024-09-04 12:00:00,B,187,False,Rainy,18.96,306,High,500000,Medium
2024-09-04 12:00:00,C,164,False,Rainy,17.49,446,High,300000,Low
2024-09-05 00:00:00,A,302,False,Sunny,17.31,353,Low,1000000,High
2024-09-05 00:00:00,B,162,False,Cloudy,19.36,679,Severe,500000,Medium
2024-09-05 00:00:00,C,293,False,Cloudy,23.76,986,Low,300000,Low
2024-09-05 12:00:00,A,116,False,Cloudy,14.49,787,Low,1000000,High
2024-09-05 12:00:00,B,217,False,Stormy,14.68,842,Severe,500000,Medium
2024-09-05 12:00:00,C,180,False,Snowy,24.79,829,High,300000,Low
2024-09-06 00:00:00,A,137,False,Sunny,18.17,607,Severe,1000000,High
2024-09-06 00:00:00,B,135,False,Snowy,10.3,317,Moderate,500000,Medium
2024-09-06 00:00:00,C,285,False,Cloudy,18.75,686,Moderate,300000,Low
2024-09-06 12:00:00,A,191,False,Cloudy,19.29,347,Low,1000000,High
2024-09-06 12:00:00,B,161,False,Snowy,19.93,533,Low,500000,Medium
2024-09-06 12:00:00,C,174,False,Rainy,18.95,360,Low,300000,Low
2024-09-07 00:00:00,A,269,True,Sunny,15.71,635,Low,1000000,High
2024-09-07 00:00:00,B,328,True,Rainy,24.36,597,Low,500000,Medium
2024-09-07 00:00:00,C,224,True,Stormy,23.47,755,High,300000,Low
2024-09-07 12:00:00,A,253,True,Stormy,13.78,809,Moderate,1000000,High
2024-09-07 12:00:00,B,296,True,Rainy,13.09,777,Low,500000,Medium
2024-09-07 12:00:00,C,206,True,Snowy,13.64,990,Severe,300000,Low
2024-09-08 00:00:00,A,310,True,Rainy,12.3,898,High,1000000,High
2024-09-08 00:00:00,B,300,True,Rainy,20.97,521,Severe,500000,Medium
2024-09-08 00:00:00,C,282,True,Cloudy,15.12,708,High,300000,Low
2024-09-08 12:00:00,A,466,True,Sunny,11.03,391,High,1000000,High
2024-09-08 12:00:00,B,241,True,Sunny,14.92,322,Low,500000,Medium
2024-09-08 12:00:00,C,286,True,Rainy,15.9,270,Moderate,300000,Low
2024-09-09 00:00:00,A,110,False,Snowy,15.1,354,Low,1000000,High
2024-09-09 00:00:00,B,183,False,Stormy,21.65,642,Low,500000,Medium
2024-09-09 00:00:00,C,223,False,Stormy,16.46,577,High,300000,Low
2024-09-09 12:00:00,A,280,False,Cloudy,18.03,470,High,1000000,High
2024-09-09 12:00:00,B,221,False,Sunny,12.95,728,Severe,500000,Medium
2024-09-09 12:00:00,C,245,False,Sunny,18.4,817,High,300000,Low
2024-09-10 00:00:00,A,123,False,Rainy,14.59,702,High,1000000,High
2024-09-10 00:00:00,B,209,False,Snowy,12.89,318,High,500000,Medium
2024-09-10 00:00:00,C,249,False,Snowy,22.32,856,Moderate,300000,Low
2024-09-10 12:00:00,A,185,False,Stormy,17.23,715,High,1000000,High
2024-09-10 12:00:00,B,158,False,Snowy,15.7,413,Severe,500000,Medium
2024-09-10 12:00:00,C,108,False,Rainy,23.84,280,Moderate,300000,Low
2024-09-11 00:00:00,A,94,False,Rainy,12.88,506,Low,1000000,High
2024-09-11 00:00:00,B,256,False,Stormy,19.04,201,Low,500000,Medium
2024-09-11 00:00:00,C,207,False,Rainy,12.05,939,High,300000,Low
2024-09-11 12:00:00,A,229,False,Sunny,12.79,676,High,1000000,High
2024-09-11 12:00:00,B,103,False,Sunny,22.84,953,Severe,500000,Medium
2024-09-11 12:00:00,C,149,False,Cloudy,11.05,219,Low,300000,Low
2024-09-12 00:00:00,A,171,False,Rainy,17.54,328,Moderate,1000000,High
2024-09-12 00:00:00,B,106,False,Stormy,10.55,755,Severe,500000,Medium
2024-09-12 00:00:00,C,321,False,Sunny,10.18,856,Moderate,300000,Low
2024-09-12 12:00:00,A,137,False,Cloudy,17.28,465,Low,1000000,High
2024-09-12 12:00:00,B,233,False,Sunny,24.59,447,Moderate,500000,Medium
2024-09-12 12:00:00,C,112,False,Snowy,13.55,1000,Severe,300000,Low
2024-09-13 00:00:00,A,127,False,Cloudy,16.85,497,Severe,1000000,High
2024-09-13 00:00:00,B,239,False,Sunny,22.42,743,Low,500000,Medium
2024-09-13 00:00:00,C,110,False,Snowy,11.79,937,Moderate,300000,Low
2024-09-13 12:00:00,A,192,False,Stormy,15.74,998,Low,1000000,High
2024-09-13 12:00:00,B,113,False,Snowy,22.66,729,Low,500000,Medium
2024-09-13 12:00:00,C,167,False,Stormy,16.74,957,Moderate,300000,Low
2024-09-14 00:00:00,A,254,True,Rainy,19.26,741,High,1000000,High
2024-09-14 00:00:00,B,337,True,Cloudy,16.06,376,High,500000,Medium
2024-09-14 00:00:00,C,316,True,Stormy,23.03,417,High,300000,Low
2024-09-14 12:00:00,A,309,True,Cloudy,14.27,800,Severe,1000000,High
2024-09-14 12:00:00,B,346,True,Cloudy,20.28,474,Moderate,500000,Medium
2024-09-14 12:00:00,C,410,True,Sunny,21.37,509,Moderate,300000,Low
2024-09-15 00:00:00,A,319,True,Rainy,23.87,729,Low,1000000,High
2024-09-15 00:00:00,B,178,True,Rainy,12.47,381,Low,500000,Medium
2024-09-15 00:00:00,C,175,True,Rainy,13.3,815,Severe,300000,Low
2024-09-15 12:00:00,A,260,True,Stormy,23.59,307,High,1000000,High
2024-09-15 12:00:00,B,234,True,Stormy,22.91,457,Low,500000,Medium
2024-09-15 12:00:00,C,295,True,Snowy,23.99,287,High,300000,Low
2024-09-16 00:00:00,A,189,False,Rainy,18.73,387,Severe,1000000,High
2024-09-16 00:00:00,B,209,False,Cloudy,19.73,529,Severe,500000,Medium
2024-09-16 00:00:00,C,268,False,Cloudy,11.97,377,Low,300000,Low
2024-09-16 12:00:00,A,270,False,Sunny,13.03,838,Moderate,1000000,High
2024-09-16 12:00:00,B,255,False,Cloudy,20.15,454,Low,500000,Medium
2024-09-16 12:00:00,C,217,False,Rainy,12.76,909,High,300000,Low
2024-09-17 00:00:00,A,104,False,Rainy,20.44,620,Low,1000000,High
2024-09-17 00:00:00,B,164,False,Rainy,17.03,436,High,500000,Medium
2024-09-17 00:00:00,C,232,False,Stormy,13.09,834,Low,300000,Low
2024-09-17 12:00:00,A,288,False,Cloudy,24.79,815,High,1000000,High
2024-09-17 12:00:00,B,152,False,Rainy,22.13,608,Low,500000,Medium
2024-09-17 12:00:00,C,138,False,Stormy,22.25,552,Severe,300000,Low
2024-09-18 00:00:00,A,262,False,Snowy,19.52,483,Moderate,1000000,High
2024-09-18 00:00:00,B,297,False,Sunny,24.65,425,Severe,500000,Medium
2024-09-18 00:00:00,C,241,False,Sunny,22.2,274,Moderate,300000,Low
2024-09-18 12:00:00,A,187,False,Sunny,19.43,270,Low,1000000,High
2024-09-18 12:00:00,B,320,False,Sunny,23.85,506,Moderate,500000,Medium
2024-09-18 12:00:00,C,188,False,Rainy,13.53,598,Moderate,300000,Low
2024-09-19 00:00:00,A,160,False,Stormy,13.63,721,High,1000000,High
2024-09-19 00:00:00,B,112,False,Sunny,23.78,480,High,500000,Medium
2024-09-19 00:00:00,C,223,False,Sunny,22.03,720,Low,300000,Low
2024-09-19 12:00:00,A,262,False,Sunny,21.11,709,Moderate,1000000,High
2024-09-19 12:00:00,B,176,False,Stormy,18.9,624,Moderate,500000,Medium
2024-09-19 12:00:00,C,316,False,Sunny,21.14,881,High,300000,Low
2024-09-20 00:00:00,A,233,False,Sunny,14.5,945,Low,1000000,High
2024-09-20 00:00:00,B,184,False,Stormy,15.32,567,Low,500000,Medium
2024-09-20 00:00:00,C,137,False,Rainy,18.75,369,Severe,300000,Low
2024-09-20 12:00:00,A,204,False,Stormy,19.97,349,Severe,1000000,High
2024-09-20 12:00:00,B,161,False,Sunny,17.57,760,Severe,500000,Medium
2024-09-20 12:00:00,C,230,False,Stormy,21.25,759,Moderate,300000,Low
2024-09-21 00:00:00,A,297,True,Cloudy,22.85,888,Moderate,1000000,High
2024-09-21 00:00:00,B,300,True,Rainy,15.4,896,High,500000,Medium
2024-09-21 00:00:00,C,289,True,Cloudy,16.65,663,Severe,300000,Low
2024-09-21 12:00:00,A,400,True,Rainy,17.13,906,Low,1000000,High
2024-09-21 12:00:00,B,255,True,Snowy,22.95,953,Moderate,500000,Medium
2024-09-21 12:00:00,C,208,True,Cloudy,11.67,668,Severe,300000,Low
2024-09-22 00:00:00,A,234,True,Stormy,23.11,897,Severe,1000000,High
2024-09-22 00:00:00,B,447,True,Sunny,22.34,727,Low,500000,Medium
2024-09-22 00:00:00,C,359,True,Cloudy,17.54,236,Severe,300000,Low
2024-09-22 12:00:00,A,255,True,Rainy,19.23,405,Severe,1000000,High
2024-09-22 12:00:00,B,219,True,Rainy,24.6,499,Moderate,500000,Medium
2024-09-22 12:00:00,C,350,True,Snowy,11.13,706,Low,300000,Low
2024-09-23 00:00:00,A,148,False,Stormy,10.11,241,High,1000000,High
2024-09-23 00:00:00,B,244,False,Stormy,16.75,721,Severe,500000,Medium
2024-09-23 00:00:00,C,278,False,Cloudy,17.82,392,High,300000,Low
2024-09-23 12:00:00,A,165,False,Stormy,24.42,277,High,1000000,High
2024-09-23 12:00:00,B,126,False,Rainy,10.33,268,Low,500000,Medium
2024-09-23 12:00:00,C,161,False,Cloudy,17.02,644,Moderate,300000,Low
2024-09-24 00:00:00,A,149,False,Sunny,16.43,774,High,1000000,High
2024-09-24 00:00:00,B,144,False,Sunny,10.16,808,Severe,500000,Medium
2024-09-24 00:00:00,C,121,False,Snowy,17.15,465,High,300000,Low
2024-09-24 12:00:00,A,142,False,Snowy,23.41,418,Moderate,1000000,High
2024-09-24 12:00:00,B,203,False,Rainy,10.86,437,Low,500000,Medium
2024-09-24 12:00:00,C,233,False,Rainy,18.21,224,Moderate,300000,Low
2024-09-25 00:00:00,A,219,False,Cloudy,17.08,909,Low,1000000,High
2024-09-25 00:00:00,B,122,False,Rainy,14.19,583,Severe,500000,Medium
2024-09-25 00:00:00,C,269,False,Cloudy,18.68,944,Moderate,300000,Low
2024-09-25 12:00:00,A,123,False,Rainy,12.32,838,Moderate,1000000,High
2024-09-25 12:00:00,B,132,False,Snowy,11.12,883,High,500000,Medium
2024-09-25 12:00:00,C,283,False,Cloudy,24.5,397,Low,300000,Low
2024-09-26 00:00:00,A,214,False,Cloudy,13.88,696,Moderate,1000000,High
2024-09-26 00:00:00,B,173,False,Snowy,21.91,708,Moderate,500000,Medium
2024-09-26 00:00:00,C,221,False,Stormy,18.55,753,High,300000,Low
2024-09-26 12:00:00,A,87,False,Rainy,21.82,482,Severe,1000000,High
2024-09-26 12:00:00,B,226,False,Sunny,21.23,622,Low,500000,Medium
2024-09-26 12:00:00,C,315,False,Sunny,18.0,747,Moderate,300000,Low
2024-09-27 00:00:00,A,197,False,Snowy,24.66,908,Moderate,1000000,High
2024-09-27 00:00:00,B,282,False,Sunny,19.05,395,Severe,500000,Medium
2024-09-27 00:00:00,C,272,False,Sunny,11.36,922,High,300000,Low
2024-09-27 12:00:00,A,100,False,Snowy,22.78,914,Moderate,1000000,High
2024-09-27 12:00:00,B,199,False,Rainy,15.2,451,High,500000,Medium
2024-09-27 12:00:00,C,231,False,Rainy,17.26,618,High,300000,Low
2024-09-28 00:00:00,A,440,True,Sunny,15.07,859,Low,1000000,High
2024-09-28 00:00:00,B,329,True,Rainy,21.26,721,Moderate,500000,Medium
2024-09-28 00:00:00,C,284,True,Sunny,12.78,302,High,300000,Low
2024-09-28 12:00:00,A,386,True,Sunny,22.67,226,High,1000000,High
2024-09-28 12:00:00,B,421,True,Stormy,12.09,281,Low,500000,Medium
2024-09-28 12:00:00,C,253,True,Cloudy,23.89,361,High,300000,Low
2024-09-29 00:00:00,A,270,True,Cloudy,15.83,707,Moderate,1000000,High
2024-09-29 00:00:00,B,182,True,Rainy,13.94,592,Severe,500000,Medium
2024-09-29 00:00:00,C,340,True,Stormy,24.37,588,High,300000,Low
2024-09-29 12:00:00,A,314,True,Rainy,23.43,667,High,1000000,High
2024-09-29 12:00:00,B,307,True,Rainy,14.81,434,Moderate,500000,Medium
2024-09-29 12:00:00,C,312,True,Stormy,14.1,603,High,300000,Low
2024-09-30 00:00:00,A,154,False,Cloudy,10.74,287,Moderate,1000000,High
2024-09-30 00:00:00,B,89,False,Rainy,21.21,550,Low,500000,Medium
2024-09-30 00:00:00,C,182,False,Snowy,20.67,557,Severe,300000,Low
2024-09-30 12:00:00,A,277,False,Snowy,16.67,307,Low,1000000,High
2024-09-30 12:00:00,B,275,False,Rainy,16.08,678,High,500000,Medium
2024-09-30 12:00:00,C,198,False,Snowy,10.12,697,Moderate,300000,Low
2024-10-01 00:00:00,A,146,False,Snowy,14.17,617,Low,1000000,High
2024-10-01 00:00:00,B,158,False,Stormy,22.22,556,Moderate,500000,Medium
2024-10-01 00:00:00,C,294,False,Cloudy,24.07,273,Low,300000,Low
2024-10-01 12:00:00,A,134,False,Rainy,11.09,531,High,1000000,High
2024-10-01 12:00:00,B,244,False,Cloudy,19.3,575,Moderate,500000,Medium
2024-10-01 12:00:00,C,185,False,Sunny,11.88,430,High,300000,Low
2024-10-02 00:00:00,A,139,False,Stormy,13.2,524,Low,1000000,High
2024-10-02 00:00:00,B,236,False,Cloudy,13.26,922,Moderate,500000,Medium
2024-10-02 00:00:00,C,112,False,Rainy,15.86,715,Low,300000,Low
2024-10-02 12:00:00,A,102,False,Cloudy,16.67,367,High,1000000,High
2024-10-02 12:00:00,B,296,False,Sunny,14.75,678,Low,500000,Medium
2024-10-02 12:00:00,C,130,False,Sunny,11.37,340,Severe,300000,Low
2024-10-03 00:00:00,A,141,False,Stormy,19.53,969,Severe,1000000,High
2024-10-03 00:00:00,B,109,False,Rainy,12.64,673,Severe,500000,Medium
2024-10-03 00:00:00,C,139,False,Stormy,14.41,641,Severe,300000,Low
2024-10-03 12:00:00,A,173,False,Cloudy,24.81,892,Severe,1000000,High
2024-10-03 12:00:00,B,102,False,Sunny,23.73,552,Severe,500000,Medium
2024-10-03 12:00:00,C,198,False,Snowy,14.12,458,Moderate,300000,Low
2024-10-04 00:00:00,A,85,False,Rainy,20.83,316,Severe,1000000,High
2024-10-04 00:00:00,B,280,False,Sunny,16.67,742,Low,500000,Medium
2024-10-04 00:00:00,C,170,False,Cloudy,14.45,269,Low,300000,Low
2024-10-04 12:00:00,A,140,False,Cloudy,11.87,731,High,1000000,High
2024-10-04 12:00:00,B,311,False,Sunny,10.79,663,Low,500000,Medium
2024-10-04 12:00:00,C,298,False,Cloudy,14.47,756,Moderate,300000,Low
2024-10-05 00:00:00,A,308,True,Stormy,12.45,290,Moderate,1000000,High
2024-10-05 00:00:00,B,406,True,Sunny,22.12,413,Low,500000,Medium
2024-10-05 00:00:00,C,238,True,Cloudy,19.66,783,Severe,300000,Low
2024-10-05 12:00:00,A,221,True,Sunny,13.98,825,Severe,1000000,High
2024-10-05 12:00:00,B,272,True,Rainy,11.28,677,Severe,500000,Medium
2024-10-05 12:00:00,C,264,True,Rainy,12.0,887,Low,300000,Low
2024-10-06 00:00:00,A,304,True,Sunny,12.45,557,High,1000000,High
2024-10-06 00:00:00,B,311,True,Rainy,17.86,880,Moderate,500000,Medium
2024-10-06 00:00:00,C,231,True,Stormy,19.74,380,High,300000,Low
2024-10-06 12:00:00,A,347,True,Cloudy,19.39,513,High,1000000,High
2024-10-06 12:00:00,B,389,True,Rainy,10.74,327,Low,500000,Medium
2024-10-06 12:00:00,C,235,True,Sunny,13.9,749,Severe,300000,Low
2024-10-07 00:00:00,A,116,False,Snowy,22.52,353,Severe,1000000,High
2024-10-07 00:00:00,B,141,False,Rainy,14.13,836,Low,500000,Medium
2024-10-07 00:00:00,C,138,False,Cloudy,24.97,202,Low,300000,Low
2024-10-07 12:00:00,A,138,False,Stormy,19.04,722,Low,1000000,High
2024-10-07 12:00:00,B,239,False,Cloudy,11.12,220,Severe,500000,Medium
2024-10-07 12:00:00,C,172,False,Rainy,24.63,802,Low,300000,Low
2024-10-08 00:00:00,A,231,False,Sunny,19.69,904,Moderate,1000000,High
2024-10-08 00:00:00,B,124,False,Rainy,19.75,814,High,500000,Medium
2024-10-08 00:00:00,C,135,False,Sunny,16.59,902,Severe,300000,Low
2024-10-08 12:00:00,A,317,False,Sunny,22.38,976,High,1000000,High
2024-10-08 12:00:00,B,217,False,Stormy,21.76,614,Severe,500000,Medium
2024-10-08 12:00:00,C,174,False,Stormy,10.99,888,High,300000,Low
2024-10-09 00:00:00,A,226,False,Sunny,15.33,900,Severe,1000000,High
2024-10-09 00:00:00,B,114,False,Rainy,14.74,965,High,500000,Medium
2024-10-09 00:00:00,C,209,False,Stormy,10.6,620,High,300000,Low
2024-10-09 12:00:00,A,105,False,Rainy,23.36,407,Severe,1000000,High
2024-10-09 12:00:00,B,301,False,Sunny,21.05,289,High,500000,Medium
2024-10-09 12:00:00,C,149,False,Stormy,22.58,655,Severe,300000,Low
2024-10-10 00:00:00,A,163,False,Cloudy,15.01,399,Moderate,1000000,High
2024-10-10 00:00:00,B,214,False,Cloudy,19.47,647,Low,500000,Medium
2024-10-10 00:00:00,C,106,False,Rainy,17.71,501,Low,300000,Low
2024-10-10 12:00:00,A,214,False,Sunny,18.2,470,High,1000000,High
2024-10-10 12:00:00,B,181,False,Snowy,18.74,791,Severe,500000,Medium
2024-10-10 12:00:00,C,120,False,Snowy,10.86,606,Moderate,300000,Low
2024-10-11 00:00:00,A,165,False,Snowy,10.26,611,Low,1000000,High
2024-10-11 00:00:00,B,193,False,Stormy,22.29,424,Severe,500000,Medium
2024-10-11 00:00:00,C,139,False,Snowy,14.11,801,Severe,300000,Low
2024-10-11 12:00:00,A,160,False,Snowy,21.13,588,Moderate,1000000,High
2024-10-11 12:00:00,B,129,False,Stormy,15.29,482,High,500000,Medium
2024-10-11 12:00:00,C,148,False,Sunny,20.14,328,Severe,300000,Low
2024-10-12 00:00:00,A,390,True,Sunny,11.58,266,Moderate,1000000,High
2024-10-12 00:00:00,B,234,True,Sunny,19.27,777,Severe,500000,Medium
2024-10-12 00:00:00,C,187,True,Rainy,10.84,603,Moderate,300000,Low
2024-10-12 12:00:00,A,277,True,Rainy,14.5,408,Moderate,1000000,High
2024-10-12 12:00:00,B,275,True,Rainy,10.5,677,Low,500000,Medium
2024-10-12 12:00:00,C,176,True,Stormy,20.68,530,Low,300000,Low
2024-10-13 00:00:00,A,332,True,Stormy,17.42,648,Moderate,1000000,High
2024-10-13 00:00:00,B,349,True,Rainy,21.38,739,High,500000,Medium
2024-10-13 00:00:00,C,431,True,Cloudy,12.2,442,Low,300000,Low
2024-10-13 12:00:00,A,366,True,Sunny,23.43,470,Severe,1000000,High
2024-10-13 12:00:00,B,208,True,Snowy,17.4,779,Severe,500000,Medium
2024-10-13 12:00:00,C,296,True,Snowy,10.03,681,High,300000,Low
2024-10-14 00:00:00,A,234,False,Cloudy,18.47,514,Severe,1000000,High
2024-10-14 00:00:00,B,96,False,Sunny,23.18,360,Severe,500000,Medium
2024-10-14 00:00:00,C,216,False,Sunny,12.53,843,Severe,300000,Low
2024-10-14 12:00:00,A,117,False,Rainy,20.15,200,Moderate,1000000,High
2024-10-14 12:00:00,B,118,False,Snowy,14.56,509,Low,500000,Medium
2024-10-14 12:00:00,C,318,False,Sunny,11.57,794,Low,300000,Low
2024-10-15 00:00:00,A,227,False,Cloudy,16.35,927,High,1000000,High
2024-10-15 00:00:00,B,177,False,Stormy,21.0,556,High,500000,Medium
2024-10-15 00:00:00,C,204,False,Stormy,11.3,891,Severe,300000,Low
2024-10-15 12:00:00,A,212,False,Snowy,15.49,265,Severe,1000000,High
2024-10-15 12:00:00,B,212,False,Sunny,10.27,484,Moderate,500000,Medium
2024-10-15 12:00:00,C,157,False,Cloudy,16.46,387,Severe,300000,Low
2024-10-16 00:00:00,A,129,False,Rainy,16.37,760,Severe,1000000,High
2024-10-16 00:00:00,B,209,False,Sunny,24.7,298,Severe,500000,Medium
2024-10-16 00:00:00,C,278,False,Cloudy,21.98,954,Moderate,300000,Low
